date,ticker,predicted_return,actual_return
2023-07-24,AFDIS.zw,0.003959435,0.0
2023-07-24,BAT.zw,0.012476994,0.0
2023-07-24,CAFCA.zw,0.0059881937,0.0
2023-07-24,CBZ.zw,0.0063605485,0.0
2023-07-24,DLTA.zw,0.0038477688,0.0
2023-07-24,DZL.zw,0.004019928,0.1497721670277134
2023-07-24,ECO.zw,0.010233555,0.1497531185031186
2023-07-24,OKZ.zw,0.017736431,0.0
2023-07-24,SEED.zw,0.012982834,0.0
2023-07-25,AFDIS.zw,0.009227816,0.0
2023-07-25,BAT.zw,0.0037787876,0.0
2023-07-25,CAFCA.zw,0.010906143,0.0
2023-07-25,CBZ.zw,0.0034381938,0.0
2023-07-25,DLTA.zw,0.0026531173,0.0
2023-07-25,DZL.zw,0.0025079062,0.0
2023-07-25,ECO.zw,0.0032698798,0.0
2023-07-25,OKZ.zw,0.002359195,0.0001130135051139
2023-07-25,SEED.zw,0.0020764936,0.0
2023-07-26,AFDIS.zw,0.0020765383,0.0
2023-07-26,BAT.zw,0.002076501,0.0
2023-07-26,CAFCA.zw,0.0020781257,0.0
2023-07-26,CBZ.zw,0.0020774691,0.0
2023-07-26,DLTA.zw,0.002078629,0.0
2023-07-26,DZL.zw,0.0020801364,0.0
2023-07-26,ECO.zw,0.0020767509,0.0
2023-07-26,OKZ.zw,0.0020764798,0.0
2023-07-26,SEED.zw,0.0020763278,0.0
2023-07-27,AFDIS.zw,0.0020762794,0.0
2023-07-27,BAT.zw,0.0020762794,0.0
2023-07-27,CAFCA.zw,0.0020762794,0.0
2023-07-27,CBZ.zw,0.0020762794,0.0175151138482398
2023-07-27,DLTA.zw,0.0022642706,0.0
2023-07-27,DZL.zw,0.0022427817,0.0
2023-07-27,ECO.zw,0.002269275,0.1111111111111111
2023-07-27,OKZ.zw,0.0039348793,0.1500249875062467
2023-07-27,SEED.zw,0.009021673,0.1500086911176779
2023-07-28,AFDIS.zw,0.0061438805,0.1499773276904474
2023-07-28,BAT.zw,0.021283843,0.0
2023-07-28,CAFCA.zw,0.014550532,0.1499687838859136
2023-07-28,CBZ.zw,0.01977114,0.0
2023-07-28,DLTA.zw,0.008690804,0.0291739291939308
2023-07-28,DZL.zw,0.008519232,0.0
2023-07-28,ECO.zw,0.0059194807,-0.0277638958298628
2023-07-28,OKZ.zw,0.0038002802,0.0
2023-07-28,SEED.zw,0.003371323,0.0057113484493689
2023-07-31,AFDIS.zw,0.0033234907,0.0
2023-07-31,BAT.zw,0.002950686,0.0
2023-07-31,CAFCA.zw,0.0029939138,0.0
2023-07-31,CBZ.zw,0.0023614122,0.0
2023-07-31,DLTA.zw,0.0028950286,0.0
2023-07-31,DZL.zw,0.0025665364,0.0
2023-07-31,ECO.zw,0.0025971455,0.0
2023-07-31,OKZ.zw,0.0019556491,0.1500085183712873
2023-07-31,SEED.zw,0.003817383,0.1499962963877434
2023-08-01,AFDIS.zw,0.005385856,0.0396985571968397
2023-08-01,BAT.zw,0.004147672,0.0
2023-08-01,CAFCA.zw,0.010950243,0.1157046979865772
2023-08-01,CBZ.zw,0.011571505,0.0
2023-08-01,DLTA.zw,0.02213471,0.1499962982157401
2023-08-01,DZL.zw,0.018590346,0.0
2023-08-01,ECO.zw,0.012272028,0.0
2023-08-01,OKZ.zw,0.0115233045,0.0
2023-08-01,SEED.zw,0.006622836,0.0
2023-08-02,AFDIS.zw,0.0041357307,0.0
2023-08-02,BAT.zw,0.0027014213,0.0
2023-08-02,CAFCA.zw,0.0027805832,0.0
2023-08-02,CBZ.zw,0.0029249107,0.0
2023-08-02,DLTA.zw,0.0025445898,0.0
2023-08-02,DZL.zw,0.0023606422,0.0
2023-08-02,ECO.zw,0.0020762794,0.0
2023-08-02,OKZ.zw,0.0020762794,0.0
2023-08-02,SEED.zw,0.0020762794,0.0
2023-08-03,AFDIS.zw,0.0020762794,0.0
2023-08-03,BAT.zw,0.0020762794,0.0
2023-08-03,CAFCA.zw,0.0020762794,0.0
2023-08-03,CBZ.zw,0.0020762794,0.0
2023-08-03,DLTA.zw,0.0020762794,0.0
2023-08-03,DZL.zw,0.0020762794,0.0
2023-08-03,ECO.zw,0.0020762794,0.0
2023-08-03,OKZ.zw,0.0020762794,0.0
2023-08-03,SEED.zw,0.0020762794,0.0
2023-08-04,AFDIS.zw,0.0020762794,0.0
2023-08-04,BAT.zw,0.0020762794,0.0
2023-08-04,CAFCA.zw,0.0020762794,0.0
2023-08-04,CBZ.zw,0.0020762794,0.0
2023-08-04,DLTA.zw,0.0020762794,0.0
2023-08-04,DZL.zw,0.0020762794,0.0
2023-08-04,ECO.zw,0.0020762794,0.0
2023-08-04,OKZ.zw,0.0020762794,0.0
2023-08-04,SEED.zw,0.0020762794,0.0
2023-08-07,AFDIS.zw,0.0020762794,0.0
2023-08-07,BAT.zw,0.0020762794,0.0
2023-08-07,CAFCA.zw,0.0020762794,0.0
2023-08-07,CBZ.zw,0.0020762794,0.0
2023-08-07,DLTA.zw,0.0020762794,0.0
2023-08-07,DZL.zw,0.0020762794,0.0
2023-08-07,ECO.zw,0.0020762794,0.0
2023-08-07,OKZ.zw,0.0020762794,0.0
2023-08-07,SEED.zw,0.0020762794,0.0
2023-08-08,AFDIS.zw,0.0020762794,0.0
2023-08-08,BAT.zw,0.0020762794,0.0
2023-08-08,CAFCA.zw,0.0020762794,0.0
2023-08-08,CBZ.zw,0.0020762794,0.0
2023-08-08,DLTA.zw,0.0020762794,0.0
2023-08-08,DZL.zw,0.0020762794,0.0
2023-08-08,ECO.zw,0.0020762794,0.0
2023-08-08,OKZ.zw,0.0020762794,0.0
2023-08-08,SEED.zw,0.0020762794,0.0
2023-08-09,AFDIS.zw,0.0020762794,0.0
2023-08-09,BAT.zw,0.0020762794,0.0
2023-08-09,CAFCA.zw,0.0020762794,0.0
2023-08-09,CBZ.zw,0.0020762794,0.0
2023-08-09,DLTA.zw,0.0020762794,0.0
2023-08-09,DZL.zw,0.0020762794,0.0
2023-08-09,ECO.zw,0.0020762794,0.0
2023-08-09,OKZ.zw,0.0020762794,0.0
2023-08-09,SEED.zw,0.0020762794,0.0
2023-08-10,AFDIS.zw,0.0020762794,0.0
2023-08-10,BAT.zw,0.0020762794,0.0
2023-08-10,CAFCA.zw,0.0020762794,0.0
2023-08-10,CBZ.zw,0.0020762794,0.0
2023-08-10,DLTA.zw,0.0020762794,0.0
2023-08-10,DZL.zw,0.0020762794,0.0
2023-08-10,ECO.zw,0.0020762794,0.0
2023-08-10,OKZ.zw,0.0020762794,0.0
2023-08-10,SEED.zw,0.0020762794,0.0
2023-08-11,AFDIS.zw,0.0020762794,-0.5000000000000001
2023-08-11,BAT.zw,0.0032532213,-0.019607843137255
2023-08-11,CAFCA.zw,0.0031099217,0.0
2023-08-11,CBZ.zw,0.003417606,0.2485714285714286
2023-08-11,DLTA.zw,0.004519948,0.1441647597254003
2023-08-11,DZL.zw,0.010472566,0.0
2023-08-11,ECO.zw,0.004797197,0.1
2023-08-11,OKZ.zw,0.0040034335,0.0
2023-08-11,SEED.zw,0.0034800032,0.1363636363636364
2023-08-14,AFDIS.zw,0.0027695736,0.0
2023-08-14,BAT.zw,0.006321355,0.0
2023-08-14,CAFCA.zw,0.014466237,0.02
2023-08-14,CBZ.zw,0.0052947626,0.0196078431372548
2023-08-14,DLTA.zw,0.011521551,0.146153846153846
2023-08-14,DZL.zw,0.014849266,0.0
2023-08-14,ECO.zw,0.021291554,0.0738255033557047
2023-08-14,OKZ.zw,0.017109804,0.0
2023-08-14,SEED.zw,0.013965071,0.1499999999999999
2023-08-15,AFDIS.zw,0.019224532,-0.1304347826086954
2023-08-15,BAT.zw,0.01108717,0.0
2023-08-15,CAFCA.zw,0.006928297,0.0
2023-08-15,CBZ.zw,0.0038205571,0.0312499999999997
2023-08-15,DLTA.zw,0.009779464,0.0303030303030304
2023-08-15,DZL.zw,0.0034800032,0.0117647058823526
2023-08-15,ECO.zw,0.00317477,0.0
2023-08-15,OKZ.zw,0.0034800032,-0.1279069767441859
2023-08-15,SEED.zw,0.0028851244,0.1333333333333335
2023-08-16,AFDIS.zw,0.0038384493,0.0
2023-08-16,BAT.zw,0.004797632,0.0
2023-08-16,CAFCA.zw,0.004207983,0.0
2023-08-16,CBZ.zw,0.009165565,-0.1176470588235295
2023-08-16,DLTA.zw,0.0033999013,0.0
2023-08-16,DZL.zw,0.0032243854,0.0
2023-08-16,ECO.zw,0.0028114293,0.0
2023-08-16,OKZ.zw,0.0039030965,0.0
2023-08-16,SEED.zw,0.0033498304,0.0
2023-08-17,AFDIS.zw,0.0030508346,0.0
2023-08-17,BAT.zw,0.0036486988,0.0
2023-08-17,CAFCA.zw,0.0030794982,0.0
2023-08-17,CBZ.zw,0.002862,0.0
2023-08-17,DLTA.zw,0.0018147076,0.0
2023-08-17,DZL.zw,0.0020871744,0.0
2023-08-17,ECO.zw,0.0020871744,0.0
2023-08-17,OKZ.zw,0.0020871744,0.0
2023-08-17,SEED.zw,0.0020871744,0.0
2023-08-18,AFDIS.zw,0.0020871744,0.0
2023-08-18,BAT.zw,0.0020871744,0.0
2023-08-18,CAFCA.zw,0.0020871744,0.0
2023-08-18,CBZ.zw,0.0020871744,0.0
2023-08-18,DLTA.zw,0.0020871744,0.0
2023-08-18,DZL.zw,0.0020871744,-0.5
2023-08-18,ECO.zw,0.0032593226,0.0
2023-08-18,OKZ.zw,0.003097845,0.0
2023-08-18,SEED.zw,0.0034313202,0.0
2023-08-21,AFDIS.zw,0.0038905717,0.0
2023-08-21,BAT.zw,0.0053753,0.0
2023-08-21,CAFCA.zw,0.0031907088,0.4999999999999998
2023-08-21,CBZ.zw,0.01652966,-0.5
2023-08-21,DLTA.zw,0.0041626054,0.0
2023-08-21,DZL.zw,0.0034879176,0.4999999999999998
2023-08-21,ECO.zw,0.013446953,-0.5
2023-08-21,OKZ.zw,0.0040594814,0.0
2023-08-21,SEED.zw,0.008239325,0.4999999999999998
2023-08-22,AFDIS.zw,0.0038790018,0.0
2023-08-22,BAT.zw,0.05041679,-0.4999999999999999
2023-08-22,CAFCA.zw,0.0038503092,0.0
2023-08-22,CBZ.zw,0.0042820903,0.0
2023-08-22,DLTA.zw,0.00092450297,0.0
2023-08-22,DZL.zw,0.0031297167,0.0
2023-08-22,ECO.zw,0.0027862363,0.0
2023-08-22,OKZ.zw,0.0019635535,0.0
2023-08-22,SEED.zw,0.0026418013,0.0
2023-08-23,AFDIS.zw,-0.0015192982,0.5000000000000002
2023-08-23,BAT.zw,0.0038301495,-0.5
2023-08-23,CAFCA.zw,0.0037377565,0.0
2023-08-23,CBZ.zw,0.0030417321,0.0
2023-08-23,DLTA.zw,0.0047083804,0.0
2023-08-23,DZL.zw,0.004025485,0.0
2023-08-23,ECO.zw,0.0034800032,0.0
2023-08-23,OKZ.zw,0.0025325138,0.0
2023-08-23,SEED.zw,0.002482452,0.5
2023-08-24,AFDIS.zw,0.0031874762,-0.5
2023-08-24,BAT.zw,0.0042412085,0.0
2023-08-24,CAFCA.zw,0.0028165204,0.0
2023-08-24,CBZ.zw,0.0048182593,0.0
2023-08-24,DLTA.zw,0.004025181,0.0
2023-08-24,DZL.zw,0.0034571502,0.0
2023-08-24,ECO.zw,0.0025047618,0.0
2023-08-24,OKZ.zw,0.0024858827,0.0
2023-08-24,SEED.zw,0.0027315896,0.0
2023-08-25,AFDIS.zw,0.002534388,0.0
2023-08-25,BAT.zw,0.002117546,0.0
2023-08-25,CAFCA.zw,0.0018094277,0.0
2023-08-25,CBZ.zw,0.0019120253,0.0
2023-08-25,DLTA.zw,0.0020045708,0.0
2023-08-25,DZL.zw,0.0020811693,0.0
2023-08-25,ECO.zw,0.0020934916,0.0
2023-08-25,OKZ.zw,0.002061309,0.0
2023-08-25,SEED.zw,0.0020546452,0.0
2023-08-28,AFDIS.zw,0.002076253,0.5
2023-08-28,BAT.zw,0.00389549,-0.5
2023-08-28,CAFCA.zw,0.0035740682,0.0
2023-08-28,CBZ.zw,0.003036236,0.5
2023-08-28,DLTA.zw,0.013318389,-0.5
2023-08-28,DZL.zw,0.0040589836,0.0
2023-08-28,ECO.zw,0.008250762,0.0
2023-08-28,OKZ.zw,0.0034362965,0.5
2023-08-28,SEED.zw,0.016527079,-0.5
2023-08-29,AFDIS.zw,0.005861224,0.0
2023-08-29,BAT.zw,-0.007874586,0.5
2023-08-29,CAFCA.zw,0.005193047,-0.4999999999999999
2023-08-29,CBZ.zw,0.009084187,0.0
2023-08-29,DLTA.zw,0.011966872,0.0
2023-08-29,DZL.zw,0.0019595288,0.0
2023-08-29,ECO.zw,0.013512368,0.0
2023-08-29,OKZ.zw,0.0030420644,0.0
2023-08-29,SEED.zw,-0.016695324,0.4999999999999998
2023-08-30,AFDIS.zw,0.011346132,-0.5
2023-08-30,BAT.zw,0.0070663798,0.5
2023-08-30,CAFCA.zw,0.0038887162,-0.5
2023-08-30,CBZ.zw,0.0036431546,0.0
2023-08-30,DLTA.zw,0.004012433,0.0
2023-08-30,DZL.zw,0.0030159396,0.0
2023-08-30,ECO.zw,0.0027889658,0.0
2023-08-30,OKZ.zw,0.0029738625,0.0
2023-08-30,SEED.zw,-0.0064324634,0.0
2023-08-31,AFDIS.zw,0.0020466682,0.0
2023-08-31,BAT.zw,0.0025374652,0.0
2023-08-31,CAFCA.zw,0.0024957263,0.0
2023-08-31,CBZ.zw,0.0055122543,0.0
2023-08-31,DLTA.zw,0.0036547396,0.0507246376811596
2023-08-31,DZL.zw,0.004128347,0.0
2023-08-31,ECO.zw,0.012317872,0.0
2023-08-31,OKZ.zw,0.004670694,0.0344827586206892
2023-08-31,SEED.zw,0.011420804,-0.0533333333333332
2023-09-01,AFDIS.zw,0.0035853633,0.0440140845070422
2023-09-01,BAT.zw,0.008677721,-0.0236087689713323
2023-09-01,CAFCA.zw,0.008049634,0.0172711571675303
2023-09-01,CBZ.zw,0.00474684,0.0050933786078097
2023-09-01,DLTA.zw,0.0039865794,-0.02027027027027
2023-09-01,DZL.zw,0.004038275,0.0
2023-09-01,ECO.zw,0.003084422,0.0
2023-09-01,OKZ.zw,0.0036508786,0.0
2023-09-01,SEED.zw,0.003060949,0.0
2023-09-04,AFDIS.zw,0.0025618284,0.0068965517241377
2023-09-04,BAT.zw,0.0026304233,0.0
2023-09-04,CAFCA.zw,0.002272652,-0.0068493150684932
2023-09-04,CBZ.zw,0.0024293002,0.1379310344827589
2023-09-04,DLTA.zw,0.0038009817,-0.1212121212121212
2023-09-04,DZL.zw,0.004068409,0.0
2023-09-04,ECO.zw,0.0039162966,0.0068965517241377
2023-09-04,OKZ.zw,0.011093751,-0.041095890410959
2023-09-04,SEED.zw,0.007957893,0.0
2023-09-05,AFDIS.zw,0.0034249,-0.1428571428571429
2023-09-05,BAT.zw,0.0030721314,0.1666666666666667
2023-09-05,CAFCA.zw,0.0041058105,0.0
2023-09-05,CBZ.zw,0.011287648,0.0
2023-09-05,DLTA.zw,0.0044264835,0.0
2023-09-05,DZL.zw,0.0044106967,0.0
2023-09-05,ECO.zw,0.0033153633,0.0714285714285714
2023-09-05,OKZ.zw,0.0033570703,-0.0666666666666666
2023-09-05,SEED.zw,0.0029546039,0.0714285714285714
2023-09-06,AFDIS.zw,0.0039909687,-0.0666666666666666
2023-09-06,BAT.zw,0.0038033887,0.0
2023-09-06,CAFCA.zw,0.010122852,0.0
2023-09-06,CBZ.zw,0.003741019,0.0714285714285714
2023-09-06,DLTA.zw,0.007025974,-0.0666666666666666
2023-09-06,DZL.zw,0.006903385,0.0
2023-09-06,ECO.zw,0.008959599,0.142857142857143
2023-09-06,OKZ.zw,0.012849738,0.0499999999999996
2023-09-06,SEED.zw,0.043943368,0.0416666666666669
2023-09-07,AFDIS.zw,0.026323184,0.0
2023-09-07,BAT.zw,0.011806434,0.0057142857142857
2023-09-07,CAFCA.zw,0.0052904813,0.0227272727272724
2023-09-07,CBZ.zw,0.014358457,-0.0069444444444444
2023-09-07,DLTA.zw,0.0037116557,-0.0041958041958041
2023-09-07,DZL.zw,0.0038606066,-0.0168539325842694
2023-09-07,ECO.zw,0.002791121,0.0285714285714282
2023-09-07,OKZ.zw,0.004310906,-0.0222222222222219
2023-09-07,SEED.zw,0.0039915126,0.0227272727272724
2023-09-08,AFDIS.zw,0.0038736218,0.0277777777777776
2023-09-08,BAT.zw,0.00422011,0.0324324324324323
2023-09-08,CAFCA.zw,0.004303844,-0.0785340314136121
2023-09-08,CBZ.zw,0.0053546,0.0795454545454543
2023-09-08,DLTA.zw,0.010851659,-0.0526315789473684
2023-09-08,DZL.zw,0.01011632,0.1111111111111111
2023-09-08,ECO.zw,0.012310279,0.0012499999999999
2023-09-08,OKZ.zw,0.018112496,-0.1210986267166041
2023-09-08,SEED.zw,0.008272766,0.0
2023-09-11,AFDIS.zw,0.0030951835,0.0
2023-09-11,BAT.zw,0.0040351097,0.0
2023-09-11,CAFCA.zw,0.0038462337,0.0
2023-09-11,CBZ.zw,0.004175565,0.0
2023-09-11,DLTA.zw,0.002872058,0.0511363636363633
2023-09-11,DZL.zw,0.0048752315,0.0270270270270269
2023-09-11,ECO.zw,0.0035221311,0.0
2023-09-11,OKZ.zw,0.0036898663,0.0052631578947368
2023-09-11,SEED.zw,0.0024661105,0.0261780104712043
2023-09-12,AFDIS.zw,0.003460005,0.0
2023-09-12,BAT.zw,0.0043937135,0.1224489795918368
2023-09-12,CAFCA.zw,0.008074662,0.1511363636363638
2023-09-12,CBZ.zw,0.010840443,0.1461006910167817
2023-09-12,DLTA.zw,0.0046841013,0.0
2023-09-12,DZL.zw,0.012131936,0.086132644272179
2023-09-12,ECO.zw,0.011587203,-0.0729579698651864
2023-09-12,OKZ.zw,0.0034541427,0.0444824636441405
2023-09-12,SEED.zw,0.006289349,0.0032760032760033
2023-09-13,AFDIS.zw,0.0038218806,0.0
2023-09-13,BAT.zw,0.0033582803,0.0
2023-09-13,CAFCA.zw,0.0030220859,0.0130612244897958
2023-09-13,CBZ.zw,0.0029772914,0.0
2023-09-13,DLTA.zw,0.0032590409,0.064464141821112
2023-09-13,DZL.zw,0.0039034279,0.1498864496593486
2023-09-13,ECO.zw,0.008028494,0.053982883475971
2023-09-13,OKZ.zw,0.004936558,0.1499063085571517
2023-09-13,SEED.zw,0.009576108,0.1499185225420969
2023-09-14,AFDIS.zw,0.019082388,0.1502125649504015
2023-09-14,BAT.zw,0.022793084,0.0
2023-09-14,CAFCA.zw,0.013610575,0.1498973305954825
2023-09-14,CBZ.zw,0.014463817,0.1500000000000001
2023-09-14,DLTA.zw,0.035800405,0.1496894409937885
2023-09-14,DZL.zw,0.046328522,0.1501890869800106
